27.9105,35.0603,-17.4595,-10.7724
27.8931,35.0476,-17.2213,-14.5446
27.8762,35.0312,-16.57,-18.2012
27.8601,35.0113,-15.4786,-21.664
27.8454,34.988,-13.9354,-24.8644
27.8324,34.9616,-11.9456,-27.7458
27.8216,34.9326,-9.53071,-30.266
27.8134,34.9012,-6.72873,-32.3982
27.8083,34.8679,-3.59224,-34.1316
27.8063,34.8331,-0.186493,-35.4706
27.808,34.7971,3.41333,-36.4342
27.8132,34.7603,7.12511,-37.055
27.8222,34.7231,10.8628,-37.3781
27.8349,34.6857,14.5387,-37.4611
27.8512,34.6482,18.0628,-37.3808
27.871,34.6109,21.3334,-37.2568
27.8938,34.5737,24.291,-37.1393
27.9194,34.5366,26.9089,-37.0322
27.9475,34.4997,29.1718,-36.9384
27.9776,34.4628,31.0646,-36.8527
28.0095,34.426,32.5192,-36.7302
28.0425,34.3893,33.4886,-36.5334
28.0763,34.3529,33.9569,-36.2379
28.1103,34.3169,33.9259,-35.8256
28.144,34.2813,33.4136,-35.2839
28.177,34.2464,32.4538,-34.6058
28.2088,34.2122,31.0993,-33.7896
28.239,34.1788,29.44,-32.8387
28.2676,34.1465,27.5447,-31.763
28.2941,34.1153,25.4371,-30.5784
28.3184,34.0854,23.1487,-29.305
28.3403,34.0567,20.7176,-27.9658
28.3598,34.0295,18.1877,-26.5865
28.3767,34.0036,15.6065,-25.1938
28.391,33.9791,13.0238,-23.8148
28.4027,33.9559,10.4892,-22.4756
28.412,33.9341,8.04863,-21.1995
28.4189,33.9135,5.74074,-20.0053
28.4235,33.8941,3.59478,-18.9064
28.4261,33.8757,1.62898,-17.9101
28.4269,33.8582,-0.149789,-17.0178
28.4259,33.8416,-1.7454,-16.2256
28.4234,33.8257,-3.17106,-15.5252
28.4196,33.8105,-4.44724,-14.905
28.4146,33.7959,-5.59945,-14.3514
28.4084,33.7818,-6.65595,-13.8501
28.4013,33.7682,-7.64585,-13.3867
28.3932,33.755,-8.59744,-12.9477
28.3841,33.7423,-9.53704,-12.5214
28.3741,33.73,-10.4879,-12.0977
28.3631,33.7181,-11.4695,-11.669
28.3511,33.7066,-12.4962,-11.2304
28.3381,33.6956,-13.577,-10.7796
28.3239,33.6851,-14.7146,-10.3171
28.3086,33.675,-15.9054,-9.84588
28.2921,33.6654,-17.1397,-9.37125
28.2744,33.6563,-18.4023,-8.89987
28.2553,33.6476,-19.6743,-8.43925
28.235,33.6394,-20.9346,-7.99692
28.2135,33.6316,-22.1621,-7.57967
28.1907,33.6242,-23.3366,-7.1933
28.1668,33.6172,-24.4393,-6.84241
28.1419,33.6105,-25.4541,-6.53036
28.1159,33.6041,-26.3671,-6.25918
28.0892,33.598,-27.168,-6.02962
28.0616,33.592,-27.8497,-5.84117
28.0335,33.5863,-28.4088,-5.69221
28.0049,33.5806,-28.8459,-5.58006
27.9758,33.5751,-29.1655,-5.50121
27.9466,33.5696,-29.3653,-5.4058
27.9172,33.5643,-29.4411,-5.21938
27.8877,33.5593,-29.402,-4.89363
27.8584,33.5546,-29.2753,-4.38864
27.8292,33.5505,-29.0902,-3.6736
27.8002,33.5473,-28.8446,-2.73263
27.7715,33.5452,-28.5358,-1.55811
27.7432,33.5443,-28.1629,-0.150332
27.7152,33.5449,-27.7271,1.4825
27.6877,33.5473,-27.2319,3.32437
27.6608,33.5516,-26.6828,5.35193
27.6344,33.5581,-26.0871,7.53518
27.6086,33.5668,-25.454,9.83862
27.5835,33.5778,-24.794,12.2224
27.559,33.5912,-24.1185,14.6439
27.5353,33.6071,-23.4399,17.059
27.5121,33.6253,-22.7705,19.424
27.4897,33.6459,-22.1225,21.697
27.4679,33.6687,-21.5075,23.8393
27.4467,33.6935,-20.9356,25.8171
27.426,33.7202,-20.416,27.6022
27.4058,33.7486,-19.9446,29.1398
27.3861,33.7784,-19.5055,30.3525
27.3668,33.8092,-19.0884,31.1951
27.3479,33.8407,-18.6841,31.6405
27.3294,33.8724,-18.2831,31.6769
27.3114,33.9039,-17.8755,31.3069
27.2937,33.9348,-17.4516,30.5478
27.2765,33.9649,-17.001,29.4324
27.2597,33.9936,-16.5114,28.0139
27.2435,34.0208,-15.9639,26.3801
27.2278,34.0463,-15.3574,24.5744
27.2128,34.0699,-14.7001,22.6221
27.1984,34.0915,-14.0019,20.5534
27.1848,34.111,-13.2743,18.4025
27.1719,34.1283,-12.5296,16.2066
27.1597,34.1434,-11.781,14.0043
27.1483,34.1563,-11.0417,11.8347
27.1376,34.1671,-10.3247,9.73535
27.1276,34.1758,-9.64214,7.74167
27.1183,34.1826,-9.00507,5.88522
27.1096,34.1877,-8.42297,4.19286
27.1015,34.1911,-7.90346,2.68589
27.0938,34.1931,-7.45207,1.37947
27.0865,34.1939,-7.07209,0.282135
27.0796,34.1937,-6.76447,-0.604292
27.073,34.1928,-6.52781,-1.28481
27.0665,34.1912,-6.35831,-1.77122
27.0602,34.1893,-6.24971,-2.08222
27.054,34.1871,-6.19305,-2.24418
27.0478,34.1848,-6.1647,-2.29381
27.0417,34.1825,-6.07968,-2.29309
27.0357,34.1802,-5.87321,-2.29001
27.03,34.178,-5.51492,-2.28591
27.0247,34.1757,-4.98316,-2.28173
27.0201,34.1734,-4.26706,-2.27329
27.0163,34.1711,-3.36681,-2.25047
27.0134,34.1689,-2.28577,-2.20748
27.0118,34.1667,-1.03246,-2.14004
27.0114,34.1646,0.378994,-2.04445
27.0126,34.1626,1.92901,-1.91731
27.0153,34.1608,3.59295,-1.75533
27.0198,34.1591,5.34181,-1.5553
27.026,34.1577,7.14309,-1.31407
27.0341,34.1565,8.96177,-1.02846
27.0439,34.1557,10.7613,-0.695173
27.0556,34.1552,12.5049,-0.310684
27.0689,34.1551,14.1561,0.128426
27.0838,34.1554,15.6708,0.611686
27.1002,34.1563,17.004,1.12388
27.1178,34.1577,18.1192,1.65655
27.1364,34.1596,18.986,2.20356
27.1557,34.1621,19.5807,2.76005
27.1754,34.1651,19.8875,3.32211
27.1953,34.1687,19.9003,3.8864
27.2151,34.1729,19.6234,4.44997
27.2345,34.1776,19.0717,5.01024
27.2532,34.1829,18.2458,5.50515
27.2709,34.1886,17.1361,5.84784
27.2874,34.1945,15.7583,5.993
27.3023,34.2005,14.1424,5.91312
27.3156,34.2063,12.3301,5.59289
27.3269,34.2116,10.3751,5.02702
27.3363,34.2163,8.34382,4.219
27.3436,34.22,6.31566,3.18005
27.349,34.2225,4.38156,1.92812
27.3525,34.2238,2.64039,0.486825
27.3543,34.2235,1.19324,-1.1156
27.355,34.2215,0.136069,-2.84705
27.3548,34.2177,-0.448306,-4.67227
27.3543,34.2121,-0.497905,-6.55348
27.354,34.2046,0.0222599,-8.45117
27.3545,34.1952,1.11634,-10.325
27.3564,34.184,2.75676,-12.1352
27.3602,34.171,4.88651,-13.8438
27.3663,34.1564,7.42465,-15.4162
27.3751,34.1402,10.2724,-16.8232
27.3869,34.1228,13.3186,-18.0424
27.4018,34.1042,16.4463,-19.0604
27.4198,34.0847,19.536,-19.8796
27.4408,34.0645,22.4786,-20.5114
27.4647,34.0438,25.1951,-20.96
27.4911,34.0226,27.6177,-21.2293
27.5198,34.0014,29.7049,-21.3383
27.5504,33.98,31.4603,-21.3371
27.5826,33.9587,32.9254,-21.2978
27.6162,33.9374,34.1436,-21.279
27.6508,33.9161,35.1042,-21.2752
27.6863,33.8949,35.8048,-21.2778
27.7223,33.8736,36.2577,-21.2802
27.7587,33.8523,36.4913,-21.2784
27.7953,33.831,36.5533,-21.2714
27.8318,33.8098,36.5326,-21.264
27.8683,33.7885,36.5288,-21.2632
27.9049,33.7672,36.5288,-21.2632
27.9414,33.746,36.5288,-21.2632
27.9779,33.7247,36.5288,-21.2632
28.0145,33.7034,36.5288,-21.2632
28.051,33.6822,36.5288,-21.2632
28.0875,33.6609,36.5288,-21.2632
28.124,33.6396,36.5288,-21.2632
28.1606,33.6184,36.5288,-21.2632
28.1971,33.5971,36.5288,-21.2632
28.2336,33.5759,36.5288,-21.2632
28.2702,33.5546,36.5288,-21.2632
28.3067,33.5333,36.524,-21.2588
28.3432,33.5121,36.4496,-21.1926
28.3795,33.491,36.2348,-21.0062
28.4156,33.4701,35.8356,-20.6687
28.4511,33.4497,35.2205,-20.1631
28.4859,33.4299,34.369,-19.4828
28.5198,33.4108,33.2702,-18.6299
28.5524,33.3927,31.9415,-17.5641
28.5836,33.3758,30.4175,-16.2357
28.6132,33.3603,28.7325,-14.6321
28.641,33.3466,26.9258,-12.7585
28.667,33.3349,25.0423,-10.6324
28.6911,33.3254,23.1313,-8.28073
28.7133,33.3184,21.2442,-5.73794
28.7336,33.314,19.4331,-3.04369
28.7522,33.3123,17.7478,-0.241091
28.7692,33.3135,16.2341,2.62502
28.7847,33.3176,14.9312,5.50965
28.7991,33.3245,13.87,8.369
28.8126,33.3343,13.0717,11.1616
28.8253,33.3468,12.5466,13.8496
28.8377,33.3619,12.2939,16.399
28.85,33.3795,12.3013,18.7811
28.8624,33.3994,12.5457,20.9729
28.8752,33.4214,12.993,22.9576
28.8885,33.4453,13.5977,24.7259
28.9024,33.4708,14.3081,26.273
28.9171,33.4978,15.088,27.5834
28.9326,33.5259,15.9,28.6472
28.9489,33.555,16.7634,29.4417
28.9661,33.5847,17.697,29.9531
28.9843,33.6148,18.7163,30.1777
29.0036,33.6449,19.834,30.1213
29.0241,33.6749,21.0601,29.7995
29.0458,33.7045,22.4026,29.2379
29.0689,33.7333,23.8687,28.4749
29.0936,33.7614,25.4739,27.5746
29.1199,33.7885,27.2227,26.5942
29.148,33.8145,29.0901,25.5499
29.1781,33.8395,31.0458,24.459
29.2102,33.8634,33.0567,23.3401
29.2442,33.8862,35.0876,22.213
29.2803,33.9079,37.1025,21.0976
29.3184,33.9284,39.066,20.0134
29.3584,33.9479,40.9446,18.9786
29.4003,33.9664,42.7077,18.01
29.4438,33.984,44.3284,17.1218
29.4889,34.0007,45.7851,16.3254
29.5353,34.0166,47.0613,15.6294
29.5829,34.032,48.1468,15.0389
29.6315,34.0468,49.0372,14.5556
29.6809,34.0611,49.7347,14.1779
29.7309,34.0751,50.2478,13.9007
29.7814,34.0889,50.5914,13.7155
29.8321,34.1026,50.787,13.6102
29.8829,34.1162,50.8649,13.5684
29.9338,34.1298,50.8739,13.5636
29.9847,34.1433,50.8739,13.5636
30.0355,34.1569,50.8739,13.5636
30.0864,34.1704,50.8739,13.5636
30.1373,34.184,50.8739,13.5636
30.1881,34.1976,50.8739,13.5636
30.239,34.2111,50.8739,13.5636
30.2899,34.2247,50.8739,13.5636
30.3408,34.2383,50.8739,13.5636
30.3916,34.2518,50.8587,13.5564
30.4425,34.2654,50.777,13.5175
30.4932,34.2788,50.5976,13.4315
30.5436,34.2922,50.2996,13.2875
30.5937,34.3054,49.8678,13.0773
30.6433,34.3183,49.2921,12.7949
30.6923,34.331,48.567,12.4364
30.7404,34.3432,47.6916,12.0003
30.7876,34.3549,46.6696,11.4871
30.8337,34.3661,45.5092,10.8997
30.8786,34.3767,44.2228,10.2434
30.9221,34.3866,42.8268,9.52531
30.9642,34.3957,41.3409,8.75484
31.0048,34.4041,39.7878,7.94301
31.0437,34.4116,38.1922,7.10224
31.0811,34.4183,36.5804,6.24602
31.1169,34.4241,34.979,5.38843
31.1511,34.4291,33.4141,4.54372
31.1838,34.4332,31.9107,3.72577
31.215,34.4365,30.4918,2.94769
31.2448,34.4391,29.1775,2.22139
31.2733,34.441,27.9847,1.55714
31.3008,34.4423,26.9263,0.963304
31.3272,34.443,26.0111,0.445981
31.3529,34.4432,25.2429,0.00862914
31.3778,34.443,24.6205,-0.348266
31.4022,34.4425,24.1371,-0.627239
31.4261,34.4418,23.7816,-0.833698
31.4498,34.4409,23.5387,-0.975603
31.4732,34.4398,23.3898,-1.06302
31.4966,34.4387,23.3141,-1.10763
31.5199,34.4376,23.2891,-1.12244
31.5431,34.4365,23.2875,-1.12342
31.5664,34.4354,23.2875,-1.12342
31.5897,34.4343,23.2875,-1.12342
31.613,34.4331,23.2875,-1.12342
31.6363,34.432,23.2875,-1.12342
31.6596,34.4309,23.2875,-1.12342
31.6829,34.4298,23.2875,-1.12342
31.7062,34.4286,23.2875,-1.12342
31.7294,34.4275,23.2875,-1.12342
31.7527,34.4264,23.2875,-1.12342
31.776,34.4253,23.2875,-1.12342
31.7993,34.4242,23.2875,-1.12342
31.8226,34.423,23.2875,-1.12342
31.8459,34.4219,23.2875,-1.12342
31.8692,34.4208,23.2875,-1.12342
31.8925,34.4197,23.2875,-1.12342
31.9157,34.4185,23.2849,-1.12489
31.939,34.4174,23.2694,-1.1339
31.9623,34.4163,23.2335,-1.15462
31.9855,34.4151,23.1721,-1.19009
32.0086,34.4139,23.0806,-1.24279
32.0316,34.4126,22.9555,-1.3147
32.0545,34.4112,22.794,-1.40733
32.0772,34.4098,22.5943,-1.52172
32.0997,34.4082,22.3553,-1.65839
32.1219,34.4065,22.0766,-1.81743
32.1438,34.4045,21.7589,-1.99839
32.1654,34.4024,21.4037,-2.20038
32.1866,34.4001,21.0131,-2.42206
32.2074,34.3976,20.5902,-2.66166
32.2278,34.3948,20.1387,-2.91702
32.2477,34.3918,19.6627,-3.18566
32.2671,34.3884,19.1673,-3.4648
32.286,34.3848,18.6666,-3.75967
32.3045,34.3809,18.1982,-4.09576
32.3224,34.3766,17.7879,-4.48628
32.3401,34.3719,17.4549,-4.93831
32.3574,34.3667,17.2147,-5.45548
32.3745,34.361,17.0797,-6.03879
32.3916,34.3546,17.0587,-6.687
32.4087,34.3476,17.1571,-7.39682
32.4259,34.3398,17.3768,-8.16309
32.4435,34.3312,17.716,-8.97901
32.4614,34.3218,18.1694,-9.83629
32.4798,34.3116,18.7282,-10.7254
32.4989,34.3004,19.3807,-11.6359
32.5186,34.2883,20.1121,-12.5566
32.5391,34.2753,20.9056,-13.476
32.5605,34.2613,21.7424,-14.3826
32.5826,34.2465,22.603,-15.2654
32.6057,34.2308,23.467,-16.1139
32.6296,34.2143,24.3146,-16.9186
32.6543,34.197,25.1268,-17.6713
32.6798,34.179,25.886,-18.3652
32.706,34.1603,26.5768,-18.9951
32.7329,34.141,27.1862,-19.5578
32.7604,34.1212,27.7041,-20.0515
32.7883,34.1009,28.1235,-20.4764
32.8166,34.0803,28.441,-20.8344
32.8451,34.0593,28.6564,-21.129
32.8739,34.038,28.7734,-21.3652
32.9027,34.0166,28.7995,-21.5497
32.9314,33.9949,28.7467,-21.6907
32.9601,33.9732,28.6326,-21.7987
32.9887,33.9513,28.4889,-21.8903
33.0171,33.9294,28.3458,-21.9805
33.0454,33.9074,28.2057,-22.0696
33.0735,33.8853,28.0696,-22.1569
33.1015,33.8631,27.9386,-22.2417
33.1294,33.8408,27.8135,-22.3234
33.1572,33.8184,27.6954,-22.4013
33.1848,33.796,27.5851,-22.4747
33.2123,33.7735,27.4832,-22.543
33.2398,33.7509,27.3905,-22.6058
33.2671,33.7283,27.3072,-22.6626
33.2944,33.7056,27.2321,-22.713
33.3216,33.6828,27.1545,-22.7555
33.3487,33.6601,27.0664,-22.789
33.3757,33.6373,26.9624,-22.813
33.4026,33.6145,26.8384,-22.8274
33.4294,33.5916,26.6907,-22.8322
33.456,33.5688,26.5166,-22.8278
33.4824,33.546,26.3137,-22.8148
33.5086,33.5232,26.0799,-22.7943
33.5345,33.5004,25.7952,-22.7264
33.5602,33.4778,25.4261,-22.538
33.5854,33.4554,24.9578,-22.1865
33.61,33.4334,24.3842,-21.6425
33.6341,33.4122,23.7043,-20.8861
33.6574,33.3917,22.9219,-19.9057
33.6799,33.3724,22.0451,-18.6975
33.7015,33.3544,21.0856,-17.2661
33.722,33.338,20.0583,-15.6235
33.7416,33.3232,18.9806,-13.7895
33.76,33.3104,17.8718,-11.7906
33.7773,33.2997,16.7523,-9.65923
33.7935,33.2912,15.6428,-7.43301
33.8086,33.2849,14.5634,-5.153
33.8227,33.2808,13.533,-2.86237
33.8357,33.2791,12.5683,-0.604784
33.8478,33.2796,11.6836,1.57722
33.8591,33.2822,10.9299,3.65646
33.8698,33.2869,10.4227,5.61992
33.8801,33.2934,10.2305,7.44649
33.8903,33.3017,10.3988,9.11611
33.901,33.3116,10.9572,10.6125
33.9124,33.3229,11.9211,11.9246
33.925,33.3354,13.2928,13.0475
33.9391,33.3489,15.0622,13.9826
33.9552,33.3633,17.2083,14.7387
33.9736,33.3783,19.7,15.3328
33.9947,33.3939,22.4989,15.7926
34.0187,33.4099,25.5594,16.1666
34.0459,33.4262,28.8282,16.5175
34.0764,33.4429,32.2521,16.8473
34.1104,33.4599,35.7713,17.1466
34.148,33.4772,39.3194,17.4065
34.1891,33.4947,42.8253,17.6191
34.2336,33.5124,46.215,17.7776
34.2814,33.5303,49.4147,17.8765
34.3323,33.5482,52.3535,17.9119
34.386,33.5661,54.9618,17.878
34.4421,33.5839,57.1638,17.7585
34.5002,33.6016,58.8992,17.5426
34.5598,33.6189,60.1236,17.2238
34.6203,33.636,60.8093,16.7991
34.6812,33.6525,60.9463,16.2689
34.742,33.6685,60.5423,15.638
34.8021,33.6838,59.6233,14.915
34.8611,33.6983,58.2328,14.1142
34.9184,33.712,56.432,13.2564
34.9738,33.7248,54.3048,12.378
35.027,33.7367,51.9313,11.5024
35.0776,33.7478,49.3771,10.6324
35.1257,33.758,46.7123,9.77329
35.171,33.7673,44.0078,8.93227
35.2137,33.7759,41.3338,8.11811
35.2537,33.7836,38.7565,7.34045
35.2913,33.7906,36.3366,6.60917
35.3265,33.7968,34.127,5.93359
35.3596,33.8024,32.1721,5.32152
35.3909,33.8075,30.5103,4.77728
35.4207,33.812,29.1722,4.30155
35.4494,33.8161,28.1542,3.89962
35.4771,33.8198,27.4353,3.57486
35.5043,33.8233,26.9805,3.3271
35.5312,33.8265,26.7358,3.16554
35.5578,33.8297,26.6068,3.09473
35.5844,33.8327,26.5261,3.11254
35.6109,33.8359,26.4862,3.22022
35.6374,33.8392,26.4769,3.41437
35.6639,33.8428,26.4806,3.68323
35.6903,33.8466,26.4858,4.01862
